cod_ibge;tiposeade;estadual;federal;municipal;particular;total_geral
3505351;Hospital;0;0;0;0;0
3505351;Outros;0;0;3;0;3
3505351;Pronto Atendimento;0;0;0;0;0
3505351;Unidade Básica de Saúde;0;0;5;0;5
3505351;Unidade de Saúde Mental ;0;0;0;0;0
3505351;Unidade Móvel;0;0;0;0;0
3505351;Vigilância em Saúde;0;0;1;0;1
3505401;Clínica;0;0;0;0;0
3505401;Consultório Isolado;0;0;0;0;0
3505401;Diagnose e Terapia;0;0;0;0;0
3505401;Hospital;0;0;0;0;0
3505401;Outros;0;0;2;0;2
3505401;Pronto Atendimento;0;0;1;0;1
3505401;Unidade Básica de Saúde;0;0;5;0;5
3505401;Unidade de Saúde Mental ;0;0;0;0;0
3505401;Unidade Móvel;0;0;1;0;1
3505401;Vigilância em Saúde;0;0;0;0;0
3505500;Clínica;2;0;8;28;38
3505500;Consultório Isolado;0;0;1;272;273
3505500;Diagnose e Terapia;0;0;1;11;12
3505500;Hospital;2;0;0;7;9
3505500;Outros;5;0;9;3;17
3505500;Pronto Atendimento;0;0;1;1;2
3505500;Unidade Básica de Saúde;0;0;16;0;16
3505500;Unidade de Saúde Mental ;0;0;1;0;1
3505500;Unidade Móvel;0;0;4;0;4
3505500;Vigilância em Saúde;0;0;1;0;1
3505609;Clínica;0;0;4;5;9
3505609;Consultório Isolado;0;0;0;9;9
3505609;Diagnose e Terapia;0;0;0;3;3
3505609;Hospital;0;0;0;0;0
3505609;Outros;0;0;2;0;2
3505609;Pronto Atendimento;0;0;0;1;1
3505609;Unidade Básica de Saúde;0;0;8;1;9
3505609;Unidade de Saúde Mental ;0;0;0;0;0
3505609;Unidade Móvel;0;0;1;0;1
3505609;Vigilância em Saúde;0;0;3;0;3
3505708;Clínica;0;0;7;62;69
3505708;Consultório Isolado;0;0;7;324;331
3505708;Diagnose e Terapia;0;0;1;21;22
3505708;Hospital;0;0;2;1;3
3505708;Outros;0;0;5;4;9
3505708;Pronto Atendimento;0;0;7;3;10
3505708;Unidade Básica de Saúde;0;0;20;0;20
3505708;Unidade de Saúde Mental ;0;0;3;0;3
3505708;Unidade Móvel;0;0;0;0;0
3505708;Vigilância em Saúde;0;0;1;0;1
3505807;Clínica;0;0;3;6;9
3505807;Consultório Isolado;0;0;0;14;14
3505807;Diagnose e Terapia;0;0;1;1;2
3505807;Hospital;0;0;0;1;1
3505807;Outros;0;0;6;0;6
3505807;Pronto Atendimento;0;0;1;0;1
3505807;Unidade Básica de Saúde;0;0;6;0;6
3505807;Unidade de Saúde Mental ;0;0;1;0;1
3505807;Unidade Móvel;0;0;0;0;0
3505807;Vigilância em Saúde;0;0;1;0;1
3505906;Clínica;0;0;4;10;14
3505906;Consultório Isolado;1;0;1;293;295
3505906;Diagnose e Terapia;0;0;1;10;11
3505906;Hospital;0;0;0;1;1
3505906;Outros;0;0;3;1;4
3505906;Pronto Atendimento;0;0;1;1;2
3505906;Unidade Básica de Saúde;0;0;11;0;11
3505906;Unidade de Saúde Mental ;0;0;1;0;1
3505906;Unidade Móvel;0;0;2;0;2
3505906;Vigilância em Saúde;0;0;1;0;1
3506003;Clínica;3;0;15;80;98
3506003;Consultório Isolado;0;0;33;783;816
3506003;Diagnose e Terapia;2;0;0;49;51
3506003;Hospital;7;0;1;12;20
3506003;Outros;4;1;7;10;22
3506003;Pronto Atendimento;0;0;5;0;5
3506003;Unidade Básica de Saúde;5;0;26;1;32
3506003;Unidade de Saúde Mental ;0;0;5;0;5
3506003;Unidade Móvel;0;0;16;1;17
3506003;Vigilância em Saúde;0;0;4;0;4
3506102;Clínica;0;0;5;56;61
3506102;Consultório Isolado;0;0;0;229;229
3506102;Diagnose e Terapia;0;0;1;12;13
3506102;Hospital;1;0;1;5;7
3506102;Outros;0;0;3;1;4
3506102;Pronto Atendimento;0;0;1;0;1
3506102;Unidade Básica de Saúde;0;0;18;0;18
3506102;Unidade de Saúde Mental ;0;0;2;0;2
3506102;Unidade Móvel;0;0;0;1;1
3506102;Vigilância em Saúde;0;0;0;0;0
3506201;Clínica;0;0;0;0;0
3506201;Consultório Isolado;0;0;1;0;1
3506201;Diagnose e Terapia;0;0;1;0;1
3506201;Hospital;0;0;0;0;0
3506201;Outros;0;0;1;0;1
3506201;Pronto Atendimento;0;0;0;0;0
3506201;Unidade Básica de Saúde;0;0;1;0;1
3506201;Unidade de Saúde Mental ;0;0;0;0;0
3506201;Unidade Móvel;0;0;0;0;0
3506201;Vigilância em Saúde;0;0;0;0;0
3506300;Clínica;0;0;1;1;2
3506300;Consultório Isolado;0;0;0;6;6
3506300;Diagnose e Terapia;0;0;0;2;2
3506300;Hospital;0;0;0;1;1
3506300;Outros;0;0;1;0;1
3506300;Pronto Atendimento;0;0;0;0;0
3506300;Unidade Básica de Saúde;1;0;4;0;5
3506300;Unidade de Saúde Mental ;0;0;1;0;1
3506300;Unidade Móvel;0;0;1;0;1
3506300;Vigilância em Saúde;0;0;0;0;0
3506359;Clínica;0;0;5;10;15
3506359;Consultório Isolado;0;0;0;17;17
3506359;Diagnose e Terapia;0;0;0;12;12
3506359;Hospital;0;0;1;0;1
3506359;Outros;0;0;1;1;2
3506359;Pronto Atendimento;0;0;1;0;1
3506359;Unidade Básica de Saúde;0;0;6;0;6
3506359;Unidade de Saúde Mental ;0;0;1;0;1
3506359;Unidade Móvel;0;0;5;0;5
3506359;Vigilância em Saúde;0;0;2;0;2
3506409;Clínica;0;0;0;0;0
3506409;Consultório Isolado;0;0;1;5;6
3506409;Diagnose e Terapia;0;0;0;1;1
3506409;Hospital;0;0;0;1;1
3506409;Outros;0;0;1;1;2
3506409;Pronto Atendimento;0;0;0;0;0
3506409;Unidade Básica de Saúde;0;0;1;0;1
3506409;Unidade de Saúde Mental ;0;0;0;0;0
3506409;Unidade Móvel;0;0;0;0;0
3506409;Vigilância em Saúde;0;0;1;0;1
3506508;Clínica;1;0;9;33;43
3506508;Consultório Isolado;0;0;11;173;184
3506508;Diagnose e Terapia;0;0;0;22;22
3506508;Hospital;0;0;0;3;3
3506508;Outros;0;0;2;6;8
3506508;Pronto Atendimento;0;0;2;0;2
3506508;Unidade Básica de Saúde;1;0;11;0;12
3506508;Unidade de Saúde Mental ;0;0;0;0;0
3506508;Unidade Móvel;0;0;0;0;0
3506508;Vigilância em Saúde;0;0;0;0;0
3506607;Clínica;0;0;1;1;2
3506607;Consultório Isolado;0;0;1;9;10
3506607;Diagnose e Terapia;0;0;0;2;2
3506607;Hospital;0;0;1;0;1
3506607;Outros;0;0;4;1;5
3506607;Pronto Atendimento;0;0;1;0;1
3506607;Unidade Básica de Saúde;0;0;6;0;6
3506607;Unidade de Saúde Mental ;0;0;1;0;1
3506607;Unidade Móvel;0;0;1;0;1
3506607;Vigilância em Saúde;0;0;1;0;1
3506706;Clínica;0;0;1;0;1
3506706;Consultório Isolado;0;0;0;12;12
3506706;Diagnose e Terapia;0;0;2;0;2
3506706;Hospital;0;0;0;1;1
3506706;Outros;0;0;3;0;3
3506706;Pronto Atendimento;0;0;0;0;0
3506706;Unidade Básica de Saúde;0;0;4;0;4
3506706;Unidade de Saúde Mental ;0;0;0;0;0
3506706;Unidade Móvel;0;0;2;0;2
3506706;Vigilância em Saúde;0;0;0;0;0
3506805;Clínica;0;0;1;2;3
3506805;Consultório Isolado;0;0;1;13;14
3506805;Diagnose e Terapia;0;0;0;0;0
3506805;Hospital;0;0;0;1;1
3506805;Outros;0;0;0;0;0
3506805;Pronto Atendimento;0;0;0;0;0
3506805;Unidade Básica de Saúde;0;0;5;0;5
3506805;Unidade de Saúde Mental ;0;0;0;0;0
3506805;Unidade Móvel;0;0;0;0;0
3506805;Vigilância em Saúde;0;0;0;0;0
3506904;Clínica;0;0;0;2;2
3506904;Consultório Isolado;0;0;0;0;0
3506904;Diagnose e Terapia;0;0;0;0;0
3506904;Hospital;0;0;0;0;0
3506904;Outros;0;0;0;0;0
3506904;Pronto Atendimento;0;0;0;0;0
3506904;Unidade Básica de Saúde;0;0;1;0;1
3506904;Unidade de Saúde Mental ;0;0;0;0;0
3506904;Unidade Móvel;0;0;1;0;1
3506904;Vigilância em Saúde;0;0;1;0;1
3507001;Clínica;0;0;2;22;24
3507001;Consultório Isolado;0;0;0;95;95
3507001;Diagnose e Terapia;0;0;0;11;11
3507001;Hospital;0;0;0;1;1
3507001;Outros;0;0;5;2;7
3507001;Pronto Atendimento;0;0;0;0;0
3507001;Unidade Básica de Saúde;0;0;10;0;10
3507001;Unidade de Saúde Mental ;0;0;2;0;2
3507001;Unidade Móvel;0;0;3;0;3
3507001;Vigilância em Saúde;0;0;2;0;2
3507100;Clínica;0;0;0;1;1
3507100;Consultório Isolado;0;0;0;14;14
3507100;Diagnose e Terapia;0;0;1;3;4
3507100;Hospital;0;0;0;0;0
3507100;Outros;0;0;1;0;1
3507100;Pronto Atendimento;0;0;0;0;0
3507100;Unidade Básica de Saúde;0;0;3;0;3
3507100;Unidade de Saúde Mental ;0;0;0;0;0
3507100;Unidade Móvel;0;0;1;0;1
3507100;Vigilância em Saúde;0;0;0;0;0
3507159;Clínica;0;0;0;0;0
3507159;Consultório Isolado;0;0;0;0;0
3507159;Diagnose e Terapia;0;0;0;0;0
3507159;Hospital;0;0;0;0;0
3507159;Outros;0;0;2;0;2
3507159;Pronto Atendimento;0;0;0;0;0
3507159;Unidade Básica de Saúde;0;0;2;0;2
3507159;Unidade de Saúde Mental ;0;0;0;0;0
3507159;Unidade Móvel;0;0;1;0;1
3507159;Vigilância em Saúde;0;0;1;0;1
3507209;Clínica;0;0;0;0;0
3507209;Consultório Isolado;0;0;0;0;0
3507209;Diagnose e Terapia;0;0;0;0;0
3507209;Hospital;0;0;0;0;0
3507209;Outros;0;0;1;0;1
3507209;Pronto Atendimento;0;0;0;0;0
3507209;Unidade Básica de Saúde;0;0;1;0;1
3507209;Unidade de Saúde Mental ;0;0;0;0;0
3507209;Unidade Móvel;0;0;0;0;0
3507209;Vigilância em Saúde;0;0;0;0;0
3507308;Clínica;0;0;0;0;0
3507308;Consultório Isolado;0;0;0;1;1
3507308;Diagnose e Terapia;0;0;0;0;0
3507308;Hospital;0;0;0;0;0
3507308;Outros;0;0;2;0;2
3507308;Pronto Atendimento;0;0;0;0;0
3507308;Unidade Básica de Saúde;0;0;3;0;3
3507308;Unidade de Saúde Mental ;0;0;0;0;0
3507308;Unidade Móvel;0;0;0;0;0
3507308;Vigilância em Saúde;0;0;0;0;0
3507407;Clínica;0;0;1;8;9
3507407;Consultório Isolado;0;0;0;22;22
3507407;Diagnose e Terapia;0;0;0;6;6
3507407;Hospital;0;0;0;1;1
3507407;Outros;0;0;1;0;1
3507407;Pronto Atendimento;0;0;1;0;1
3507407;Unidade Básica de Saúde;0;0;7;0;7
3507407;Unidade de Saúde Mental ;0;0;1;0;1
3507407;Unidade Móvel;0;0;0;0;0
3507407;Vigilância em Saúde;0;0;0;0;0
3507456;Clínica;0;0;1;0;1
3507456;Consultório Isolado;0;0;0;1;1
3507456;Diagnose e Terapia;0;0;0;0;0
3507456;Hospital;0;0;0;0;0
3507456;Outros;0;0;1;0;1
3507456;Pronto Atendimento;0;0;0;0;0
3507456;Unidade Básica de Saúde;0;0;2;0;2
3507456;Unidade de Saúde Mental ;0;0;0;0;0
3507456;Unidade Móvel;0;0;0;0;0
3507456;Vigilância em Saúde;0;0;0;0;0
3507506;Clínica;5;0;7;36;48
3507506;Consultório Isolado;2;0;1;672;675
3507506;Diagnose e Terapia;0;0;2;8;10
3507506;Hospital;2;0;1;5;8
3507506;Outros;3;0;10;6;19
3507506;Pronto Atendimento;0;0;0;1;1
3507506;Unidade Básica de Saúde;1;0;24;0;25
3507506;Unidade de Saúde Mental ;2;0;2;0;4
3507506;Unidade Móvel;1;0;3;0;4
3507506;Vigilância em Saúde;0;0;3;0;3
3507605;Clínica;0;0;8;60;68
3507605;Consultório Isolado;0;0;2;339;341
3507605;Diagnose e Terapia;1;0;0;33;34
3507605;Hospital;0;0;0;11;11
3507605;Outros;0;0;10;4;14
3507605;Pronto Atendimento;0;0;3;0;3
3507605;Unidade Básica de Saúde;0;0;34;0;34
3507605;Unidade de Saúde Mental ;0;0;3;1;4
3507605;Unidade Móvel;1;0;4;0;5
3507605;Vigilância em Saúde;0;0;2;0;2
3507704;Clínica;0;0;0;0;0
3507704;Consultório Isolado;0;0;1;0;1
3507704;Diagnose e Terapia;0;0;0;0;0
3507704;Hospital;0;0;0;0;0
3507704;Outros;0;0;2;0;2
3507704;Pronto Atendimento;0;0;0;0;0
3507704;Unidade Básica de Saúde;0;0;1;0;1
3507704;Unidade de Saúde Mental ;0;0;0;0;0
3507704;Unidade Móvel;0;0;0;0;0
3507704;Vigilância em Saúde;0;0;1;0;1
3507753;Clínica;0;0;0;0;0
3507753;Consultório Isolado;0;0;1;0;1
3507753;Diagnose e Terapia;0;0;0;0;0
3507753;Hospital;0;0;0;0;0
3507753;Outros;0;0;1;0;1
3507753;Pronto Atendimento;0;0;0;0;0
3507753;Unidade Básica de Saúde;0;0;1;0;1
3507753;Unidade de Saúde Mental ;0;0;0;0;0
3507753;Unidade Móvel;0;0;0;0;0
3507753;Vigilância em Saúde;0;0;1;0;1
3507803;Clínica;0;0;2;2;4
3507803;Consultório Isolado;0;0;0;39;39
3507803;Diagnose e Terapia;0;0;0;4;4
3507803;Hospital;0;0;0;0;0
3507803;Outros;0;0;1;0;1
3507803;Pronto Atendimento;0;0;1;0;1
3507803;Unidade Básica de Saúde;0;0;6;0;6
3507803;Unidade de Saúde Mental ;0;0;0;0;0
3507803;Unidade Móvel;0;0;1;0;1
3507803;Vigilância em Saúde;0;0;0;0;0
3507902;Clínica;0;0;1;1;2
3507902;Consultório Isolado;0;0;0;75;75
3507902;Diagnose e Terapia;0;0;0;4;4
3507902;Hospital;0;0;0;1;1
3507902;Outros;0;0;2;1;3
3507902;Pronto Atendimento;0;0;0;0;0
3507902;Unidade Básica de Saúde;0;0;7;0;7
3507902;Unidade de Saúde Mental ;0;0;0;0;0
3507902;Unidade Móvel;0;0;0;0;0
3507902;Vigilância em Saúde;0;0;0;0;0
3508009;Clínica;0;0;2;1;3
3508009;Consultório Isolado;0;0;3;3;6
3508009;Diagnose e Terapia;0;0;0;3;3
3508009;Hospital;0;0;0;0;0
3508009;Outros;0;0;4;0;4
3508009;Pronto Atendimento;0;0;1;0;1
3508009;Unidade Básica de Saúde;0;0;11;0;11
3508009;Unidade de Saúde Mental ;0;0;1;0;1
3508009;Unidade Móvel;0;0;0;0;0
3508009;Vigilância em Saúde;0;0;1;0;1
3508108;Clínica;0;0;2;6;8
3508108;Consultório Isolado;0;0;0;13;13
3508108;Diagnose e Terapia;0;0;0;2;2
3508108;Hospital;0;0;0;1;1
3508108;Outros;0;0;3;0;3
3508108;Pronto Atendimento;0;0;0;0;0
3508108;Unidade Básica de Saúde;0;0;2;0;2
3508108;Unidade de Saúde Mental ;0;0;1;0;1
3508108;Unidade Móvel;0;0;0;0;0
3508108;Vigilância em Saúde;0;0;2;0;2
3508207;Clínica;0;0;0;0;0
3508207;Consultório Isolado;0;0;0;2;2
3508207;Diagnose e Terapia;0;0;0;2;2
3508207;Hospital;0;0;0;0;0
3508207;Outros;0;0;1;0;1
3508207;Pronto Atendimento;0;0;0;0;0
3508207;Unidade Básica de Saúde;0;0;2;0;2
3508207;Unidade de Saúde Mental ;0;0;0;0;0
3508207;Unidade Móvel;0;0;0;0;0
3508207;Vigilância em Saúde;0;0;0;0;0
3508306;Clínica;0;0;1;0;1
3508306;Consultório Isolado;0;0;0;0;0
3508306;Diagnose e Terapia;0;0;0;0;0
3508306;Hospital;0;0;0;0;0
3508306;Outros;0;0;1;0;1
3508306;Pronto Atendimento;0;0;0;0;0
3508306;Unidade Básica de Saúde;0;0;2;0;2
3508306;Unidade de Saúde Mental ;0;0;0;0;0
3508306;Unidade Móvel;0;0;0;0;0
3508306;Vigilância em Saúde;0;0;0;0;0
3508405;Clínica;0;0;5;10;15
3508405;Consultório Isolado;0;0;0;10;10
3508405;Diagnose e Terapia;0;0;0;8;8
3508405;Hospital;0;0;0;2;2
3508405;Outros;0;0;4;0;4
3508405;Pronto Atendimento;0;0;1;0;1
3508405;Unidade Básica de Saúde;0;0;8;0;8
3508405;Unidade de Saúde Mental ;0;0;1;0;1
3508405;Unidade Móvel;0;0;0;0;0
3508405;Vigilância em Saúde;0;0;0;0;0
3508504;Clínica;0;0;4;13;17
3508504;Consultório Isolado;0;0;0;283;283
3508504;Diagnose e Terapia;0;0;0;11;11
3508504;Hospital;0;0;0;5;5
3508504;Outros;0;0;7;1;8
3508504;Pronto Atendimento;0;0;0;2;2
3508504;Unidade Básica de Saúde;0;0;29;0;29
3508504;Unidade de Saúde Mental ;0;0;3;0;3
3508504;Unidade Móvel;0;0;3;0;3
3508504;Vigilância em Saúde;0;0;3;0;3
3508603;Clínica;0;0;4;9;13
3508603;Consultório Isolado;0;0;0;41;41
3508603;Diagnose e Terapia;0;0;0;3;3
3508603;Hospital;0;0;0;1;1
3508603;Outros;0;0;4;4;8
3508603;Pronto Atendimento;0;0;1;0;1
3508603;Unidade Básica de Saúde;0;0;11;0;11
3508603;Unidade de Saúde Mental ;0;0;1;0;1
3508603;Unidade Móvel;0;0;0;0;0
3508603;Vigilância em Saúde;0;0;0;0;0
3508702;Clínica;0;0;2;4;6
3508702;Consultório Isolado;0;0;0;20;20
3508702;Diagnose e Terapia;0;0;1;5;6
3508702;Hospital;0;0;0;1;1
3508702;Outros;0;0;2;1;3
3508702;Pronto Atendimento;0;0;0;0;0
3508702;Unidade Básica de Saúde;0;0;6;0;6
3508702;Unidade de Saúde Mental ;0;0;0;0;0
3508702;Unidade Móvel;0;0;0;0;0
3508702;Vigilância em Saúde;0;0;0;0;0
3508801;Clínica;0;0;0;3;3
3508801;Consultório Isolado;0;0;0;36;36
3508801;Diagnose e Terapia;0;0;0;8;8
3508801;Hospital;0;0;0;1;1
3508801;Outros;0;0;2;0;2
3508801;Pronto Atendimento;0;0;0;0;0
3508801;Unidade Básica de Saúde;0;0;6;0;6
3508801;Unidade de Saúde Mental ;0;0;1;0;1
3508801;Unidade Móvel;0;0;0;0;0
3508801;Vigilância em Saúde;0;0;0;0;0
3508900;Clínica;0;0;1;0;1
3508900;Consultório Isolado;0;0;0;0;0
3508900;Diagnose e Terapia;0;0;0;0;0
3508900;Hospital;0;0;0;0;0
3508900;Outros;0;0;2;0;2
3508900;Pronto Atendimento;0;0;0;0;0
3508900;Unidade Básica de Saúde;0;0;2;0;2
3508900;Unidade de Saúde Mental ;0;0;0;0;0
3508900;Unidade Móvel;0;0;0;0;0
3508900;Vigilância em Saúde;0;0;0;0;0
3509007;Clínica;0;0;3;24;27
3509007;Consultório Isolado;0;0;2;28;30
3509007;Diagnose e Terapia;0;0;0;7;7
3509007;Hospital;1;0;1;2;4
3509007;Outros;0;0;4;3;7
3509007;Pronto Atendimento;0;0;0;1;1
3509007;Unidade Básica de Saúde;0;0;16;0;16
3509007;Unidade de Saúde Mental ;0;0;1;0;1
3509007;Unidade Móvel;0;0;1;0;1
3509007;Vigilância em Saúde;0;0;2;0;2
3509106;Clínica;0;0;0;0;0
3509106;Consultório Isolado;0;0;1;0;1
3509106;Diagnose e Terapia;0;0;0;0;0
3509106;Hospital;0;0;0;0;0
3509106;Outros;0;0;1;0;1
3509106;Pronto Atendimento;0;0;0;0;0
3509106;Unidade Básica de Saúde;2;0;3;0;5
3509106;Unidade de Saúde Mental ;0;0;0;0;0
3509106;Unidade Móvel;0;0;0;0;0
3509106;Vigilância em Saúde;0;0;1;0;1
3509205;Clínica;0;0;2;26;28
3509205;Consultório Isolado;0;0;0;57;57
3509205;Diagnose e Terapia;0;0;0;7;7
3509205;Hospital;0;0;2;1;3
3509205;Outros;0;0;3;0;3
3509205;Pronto Atendimento;0;0;1;0;1
3509205;Unidade Básica de Saúde;0;0;12;0;12
3509205;Unidade de Saúde Mental ;0;0;2;0;2
3509205;Unidade Móvel;0;0;2;0;2
3509205;Vigilância em Saúde;0;0;2;0;2
3509254;Clínica;0;0;1;4;5
3509254;Consultório Isolado;0;0;0;23;23
3509254;Diagnose e Terapia;0;0;0;5;5
3509254;Hospital;0;0;0;0;0
3509254;Outros;0;0;3;0;3
3509254;Pronto Atendimento;0;0;1;0;1
3509254;Unidade Básica de Saúde;0;0;10;0;10
3509254;Unidade de Saúde Mental ;0;0;1;0;1
3509254;Unidade Móvel;0;0;1;0;1
3509254;Vigilância em Saúde;0;0;1;0;1
3509304;Clínica;0;0;0;0;0
3509304;Consultório Isolado;0;0;0;4;4
3509304;Diagnose e Terapia;0;0;0;3;3
3509304;Hospital;0;0;0;1;1
3509304;Outros;0;0;3;0;3
3509304;Pronto Atendimento;0;0;0;0;0
3509304;Unidade Básica de Saúde;0;0;3;0;3
3509304;Unidade de Saúde Mental ;0;0;0;0;0
3509304;Unidade Móvel;0;0;1;0;1
3509304;Vigilância em Saúde;0;0;0;0;0
3509403;Clínica;0;0;4;12;16
3509403;Consultório Isolado;0;0;2;48;50
3509403;Diagnose e Terapia;0;0;1;2;3
3509403;Hospital;0;0;0;1;1
3509403;Outros;0;0;3;0;3
3509403;Pronto Atendimento;0;0;1;0;1
3509403;Unidade Básica de Saúde;0;0;14;0;14
3509403;Unidade de Saúde Mental ;0;0;0;0;0
3509403;Unidade Móvel;0;0;4;1;5
3509403;Vigilância em Saúde;0;0;1;0;1
3509452;Clínica;0;0;0;1;1
3509452;Consultório Isolado;0;0;0;0;0
3509452;Diagnose e Terapia;0;0;0;0;0
3509452;Hospital;0;0;0;0;0
3509452;Outros;0;0;2;0;2
3509452;Pronto Atendimento;0;0;0;0;0
3509452;Unidade Básica de Saúde;0;0;3;0;3
3509452;Unidade de Saúde Mental ;0;0;0;0;0
3509452;Unidade Móvel;0;0;0;0;0
3509452;Vigilância em Saúde;0;0;0;0;0
3509502;Clínica;1;0;24;395;420
3509502;Consultório Isolado;0;0;1;2557;2558
3509502;Diagnose e Terapia;1;0;2;206;209
3509502;Hospital;2;0;6;44;52
3509502;Outros;5;0;12;57;74
3509502;Pronto Atendimento;0;0;5;0;5
3509502;Unidade Básica de Saúde;4;0;72;0;76
3509502;Unidade de Saúde Mental ;0;0;14;0;14
3509502;Unidade Móvel;0;0;20;3;23
3509502;Vigilância em Saúde;0;0;7;0;7
3509601;Clínica;0;0;4;17;21
3509601;Consultório Isolado;0;0;0;17;17
3509601;Diagnose e Terapia;0;0;0;8;8
3509601;Hospital;0;0;1;0;1
3509601;Outros;0;0;3;2;5
3509601;Pronto Atendimento;0;0;0;0;0
3509601;Unidade Básica de Saúde;0;0;10;1;11
3509601;Unidade de Saúde Mental ;0;0;1;0;1
3509601;Unidade Móvel;0;0;0;0;0
3509601;Vigilância em Saúde;0;0;2;0;2
3509700;Clínica;0;0;2;8;10
3509700;Consultório Isolado;0;0;0;52;52
3509700;Diagnose e Terapia;0;0;0;5;5
3509700;Hospital;0;0;1;7;8
3509700;Outros;0;0;3;0;3
3509700;Pronto Atendimento;0;0;0;0;0
3509700;Unidade Básica de Saúde;0;0;14;0;14
3509700;Unidade de Saúde Mental ;0;0;1;0;1
3509700;Unidade Móvel;0;0;3;0;3
3509700;Vigilância em Saúde;0;0;1;0;1
3509809;Clínica;0;0;0;0;0
3509809;Consultório Isolado;0;0;0;0;0
3509809;Diagnose e Terapia;0;0;0;0;0
3509809;Hospital;0;0;0;0;0
3509809;Outros;0;0;1;0;1
3509809;Pronto Atendimento;0;0;0;0;0
3509809;Unidade Básica de Saúde;0;0;3;0;3
3509809;Unidade de Saúde Mental ;0;0;0;0;0
3509809;Unidade Móvel;0;0;0;0;0
3509809;Vigilância em Saúde;0;0;0;0;0
3509908;Clínica;0;0;0;1;1
3509908;Consultório Isolado;0;0;0;1;1
3509908;Diagnose e Terapia;0;0;0;0;0
3509908;Hospital;0;0;0;0;0
3509908;Outros;0;0;1;0;1
3509908;Pronto Atendimento;0;0;0;0;0
3509908;Unidade Básica de Saúde;0;0;6;0;6
3509908;Unidade de Saúde Mental ;0;0;0;0;0
3509908;Unidade Móvel;0;0;0;0;0
3509908;Vigilância em Saúde;0;0;0;0;0
3509957;Clínica;0;0;0;0;0
3509957;Consultório Isolado;0;0;0;0;0
3509957;Diagnose e Terapia;0;0;0;0;0
3509957;Hospital;0;0;0;0;0
3509957;Outros;0;0;1;1;2
3509957;Pronto Atendimento;0;0;0;0;0
3509957;Unidade Básica de Saúde;0;0;2;0;2
3509957;Unidade de Saúde Mental ;0;0;0;0;0
3509957;Unidade Móvel;0;0;0;0;0
3509957;Vigilância em Saúde;0;0;0;0;0
3510005;Clínica;0;0;2;3;5
3510005;Consultório Isolado;0;0;0;64;64
3510005;Diagnose e Terapia;0;0;0;14;14
3510005;Hospital;0;0;0;1;1
3510005;Outros;0;0;4;0;4
3510005;Pronto Atendimento;0;0;0;0;0
3510005;Unidade Básica de Saúde;0;0;6;0;6
3510005;Unidade de Saúde Mental ;0;0;1;0;1
3510005;Unidade Móvel;0;0;0;0;0
3510005;Vigilância em Saúde;0;0;1;0;1
3510104;Clínica;0;0;0;0;0
3510104;Consultório Isolado;0;0;0;1;1
3510104;Diagnose e Terapia;0;0;0;0;0
3510104;Hospital;0;0;0;0;0
3510104;Outros;0;0;1;0;1
3510104;Pronto Atendimento;0;0;0;0;0
3510104;Unidade Básica de Saúde;0;0;1;0;1
3510104;Unidade de Saúde Mental ;0;0;0;0;0
3510104;Unidade Móvel;0;0;0;0;0
3510104;Vigilância em Saúde;0;0;0;0;0
3510153;Clínica;0;0;0;0;0
3510153;Consultório Isolado;0;0;0;0;0
3510153;Diagnose e Terapia;0;0;0;0;0
3510153;Hospital;0;0;0;0;0
3510153;Outros;0;0;1;0;1
3510153;Pronto Atendimento;0;0;0;0;0
3510153;Unidade Básica de Saúde;0;0;2;0;2
3510153;Unidade de Saúde Mental ;0;0;0;0;0
3510153;Unidade Móvel;0;0;0;0;0
3510153;Vigilância em Saúde;0;0;0;0;0
3510203;Clínica;0;0;4;5;9
3510203;Consultório Isolado;0;0;0;26;26
3510203;Diagnose e Terapia;0;0;1;6;7
3510203;Hospital;0;0;0;1;1
3510203;Outros;0;0;6;0;6
3510203;Pronto Atendimento;0;0;0;0;0
3510203;Unidade Básica de Saúde;0;0;18;0;18
3510203;Unidade de Saúde Mental ;0;0;1;0;1
3510203;Unidade Móvel;0;0;0;0;0
3510203;Vigilância em Saúde;0;0;1;0;1
3510302;Clínica;0;0;1;2;3
3510302;Consultório Isolado;0;0;0;8;8
3510302;Diagnose e Terapia;0;0;0;1;1
3510302;Hospital;0;0;0;0;0
3510302;Outros;0;0;3;0;3
3510302;Pronto Atendimento;0;0;1;0;1
3510302;Unidade Básica de Saúde;2;0;4;0;6
3510302;Unidade de Saúde Mental ;0;0;1;0;1
3510302;Unidade Móvel;0;0;1;0;1
3510302;Vigilância em Saúde;0;0;1;0;1
3510401;Clínica;0;0;3;12;15
3510401;Consultório Isolado;0;0;1;132;133
3510401;Diagnose e Terapia;0;0;3;31;34
3510401;Hospital;0;0;0;2;2
3510401;Outros;0;0;1;1;2
3510401;Pronto Atendimento;0;0;1;1;2
3510401;Unidade Básica de Saúde;0;0;9;0;9
3510401;Unidade de Saúde Mental ;0;0;2;0;2
3510401;Unidade Móvel;0;0;0;0;0
3510401;Vigilância em Saúde;0;0;0;0;0
3510500;Clínica;0;0;9;54;63
3510500;Consultório Isolado;0;0;15;114;129
3510500;Diagnose e Terapia;0;0;3;27;30
3510500;Hospital;2;0;1;5;8
3510500;Outros;1;0;5;4;10
3510500;Pronto Atendimento;0;0;3;1;4
3510500;Unidade Básica de Saúde;2;0;14;0;16
